score,phrase
0.9488534201000001,inter quartile range
0.9488533506999999,standard deviation
0.9488508779000001,airport security
0.9488493454000001,game ai
0.9488485551000001,навчального призначення
0.9488470311,linear active disturbance rejection control
0.9488466648999999,peripheral nerve
0.9488441255,squirrel monkey
0.948841983,в обучении иностранному языку
0.9488379203,pendekatan saintifik
0.9488378344,hermitian toeplitz
0.9488374902,teaching strategies
0.9488369011,serviceorientierten architekturen
0.9488365409,tv program
0.9488357165000001,dreamweaver cs6
0.9488344167,angewandte informatik
0.9488342618000001,jpeg compressed
0.9488331623,lr parsing
0.9488314534000001,junior high schools
0.9488302290999999,microwave ablation
0.9488300614,hl7 clinical document architecture
0.9488296043000001,di sma negeri
0.9488291451,trusted network connect
0.9488281852,indirect matrix converter
0.9488280920000001,neurological rehabilitation
0.9488262748,sdw mwf
0.9488243529000001,haar cascades
0.9488237636,vm live migration
0.9488226181999999,krian sidoarjo
0.9488213878,технического состояния
0.9488201684,power factor
0.9488198724,pseudorandom numbers
0.9488191366,confocal microscope
0.9488190383,ati radeon
0.9488185773000001,contourlet transform
0.9488183117,повышения качества
0.9488167478,enterprise resources planning
0.94881583,ansi ans
0.9488157148999999,tcp tahoe
0.9488155712,la paz
0.9488150692,low altitude
0.9488125222,kepler gpu
0.9488123259000001,thermoplastic polyurethane
0.9488113351,reliable messaging
0.9488080826999999,linguistic theory
0.9488077656999999,college english
0.9488075634,virtuoso analog design environment
0.9488034365000001,hot rolled
0.9488029943999999,ws pgrade
0.9488015431999999,spatial correlation
0.9487995381000001,niched pareto genetic algorithm
0.9487994786,citra satelit
0.9487951365999999,cave automatic virtual environment
0.9487948519,covert timing channel
0.9487933706,finger braille
0.9487930568999999,pairing based cryptography
0.9487927804999999,prolog programs
0.9487894920000001,accident severity
0.9487893705,accreditation board
0.9487878265,single electron tunneling
0.9487875354,corporate reputation
0.9487861395,sony xperia
0.9487861012000001,definite noun phrases
0.9487859581999999,deformable contours
0.9487855020999999,drosophila melanogaster
0.9487852154,double bounce
0.9487850595999999,link state advertisements
0.9487848818000001,oral cancer
0.9487839975,fault current limiters
0.9487836506999999,kinerja pegawai
0.9487830117,anti submarine warfare
0.948781318,concept drifting
0.9487805373,south yorkshire
0.9487794638,radioactive isotopes
0.948776744,phase diagrams
0.9487761565,poisson’s ratio
0.9487749887000001,round trip delay
0.948773671,programming contest
0.948770642,multiprocessor scheduling
0.948770642,graduate education
0.9487684458,bolted connection
0.9487668176,yogyakarta special region
0.9487652520000001,discrete multitone modulation
0.9487628081999999,liquid crystal spatial light modulator
0.9487620659,deception jamming
0.9487616024,huaihe river
0.94875896,fiber tract
0.9487587882999999,prototype fast breeder reactor
0.9487585465,t800 transputers
0.9487578704999999,fast gauss transform
0.9487561328,finite element meshes
0.9487559004999999,universitas stikubank
0.9487535833,wimpy kid
0.9487528885,quad trees
0.9487526343000001,netherlands railways
0.9487522815999999,shape grammar
0.9487522804999999,heterocyclic compounds
0.9487517876999999,queuing networks
0.9487504244,kemampuan numerik
0.9487499276000001,integrated photonics
0.9487476604999999,urban arterials
0.9487470045,author sld
0.9487468954,cordless phone
0.9487468254000001,persuasive messages
0.9487452686,contaminated soils
0.9487441106000001,в целях
0.948742243,bregman distances
0.948741185,track irregularity
0.9487409069,road traffic accident
0.9487403329,maximum independent set
0.9487397108,pulsed doppler radar
0.9487396918000001,mandarin speech
0.9487370878,fibre reinforced polymer
0.9487352014,biorthogonal wavelet
0.9487349951,middle ware
0.9487344901000001,ordered weighted aggregation
0.9487306716,hvdc link
0.9487283701000001,oxford nanopore technologies
0.9487275279999999,stop consonant
0.948727225,adaptive median filter
0.9487264398999999,financial derivatives
0.9487261411,eastman kodak company
0.9487245637999999,casebased reasoning
0.9487243578,adversarial autoencoders
0.9487237654,chinese postman problem
0.9487235538,crowdsourcing contests
0.9487222311,constant propagation
0.9487214301000001,pain intensity
0.9487206948000001,lte downlink
0.9487199304,grant afosr
0.9487196259999999,pancung soal
0.9487195131999999,volume discount
0.9487191523,force sensitive resistor
0.9487172495,sockets api
0.948717138,technische universität
0.9487161962,maximum degree
0.9487144953,maneuvering target
0.9487136446,boundary layer ingestion
0.9487136347,multiconductor transmission lines
0.9487131937000001,weighted moving average
0.9487117164,filter bubbles
0.9487104598,iain antasari banjarmasin
0.9487097515,um olhar
0.9487095179999999,secure logging
0.9487094678,da região
0.9487088956,master’s theses
0.9487087087999999,pelvic floor
0.9487075895999999,effort estimation
0.948706975,neonatal brain
0.9487043190000001,custody transfer
0.9487039553,biochemical networks
0.9487031390999999,xviii century
0.9487029949,stochastic activity networks
0.9487028568000001,tcount ttable
0.9487027698,network address translation
0.948701615,domainkeys identified mail
0.9487005529000001,visible infrared imager radiometer suite
0.9486961762,di pt
0.9486957554000001,gestalt principles
0.9486931889,artificial olfaction
0.9486930751,eclipse modelling framework
0.9486902804,conformal geometric algebra
0.9486901312,ciencias sociais
0.948689124,extremely low frequency
0.9486885359,dump truck
0.9486876515,tms320dm642 dsp
0.9486866503,самостійної роботи
0.9486860887999999,cell death
0.9486849676000001,empirical likelihood
0.9486841686,original equipment manufacturer
0.9486811598999999,clough tocher
0.9486811051,fourier transform spectrometer
0.9486776749,imbalanced classification
0.9486755921,sumatera selatan
0.9486753548000001,multiclass classification
0.9486752642,matlab gui
0.948674716,medical practice
0.9486746267,mmse sic
0.9486745062999999,cosserat rod
0.9486744678,контроля знаний
0.9486739709,catadioptric camera
0.9486707387000001,barcode scanning
0.9486704134999999,linearly ordered
0.9486702345,laju reaksi
0.9486701304,feature matching
0.9486691155,oral squamous cell carcinoma
0.9486684766,functional generative description
0.9486674548,unaccusative verbs
0.9486674057,smallest univalue segment assimilating nucleus
0.9486644455,lego mindstorm nxt
0.9486619959999999,geomagnetic storm
0.9486610593000001,woodrow wilson
0.9486609559,air force’s
0.948660114,public service
0.9486580544,дошкольного возраста
0.9486574409999999,license plates
0.9486570094,intel processor
0.9486565708,designated verifiers
0.9486560226,moderate resolution imaging spectroradiometer
0.9486552611,stokes darcy
0.9486517775,autonomous systems
0.94865134,quasi orthogonal
0.9486501998000001,multiple hypothesis tracking
0.9486459838,qt creator
0.9486459626,hysteresis margin
0.9486454959,nyquist wdm
0.9486423576999999,conformant planning
0.9486422722,bin packing problem
0.9486407987000001,conformational ensembles
0.9486402923,block wise
0.94864029,auto correlation
0.9486383699,penentuan rute
0.9486382876999999,soft output viterbi algorithm
0.9486361899,pengembangan bahan ajar
0.9486352933,neighbor list
0.9486336822,patient controlled analgesia
0.9486330145999999,sylvester equations
0.948632013,solar collector
0.9486297598000001,global village
0.9486281698000001,laplace's equation
0.9486264351,deformable registration
0.9486243140999999,hexagonal tessellation
0.9486233064,vitreoretinal surgery
0.948623277,fluid intelligence
0.9486228871,jurusan matematika
0.948621805,cognitive distraction
0.9486203752,flexible job shop scheduling problem
0.9486201019,uma abordagem
0.9486172647,insulin dosing
0.9486149026,musical works
0.9486137393999999,common public radio interface
0.9486122197,axis parallel rectangles
0.9486109587,hyper text transfer protocol
0.9486081402,ancestral recombination
0.9486079398,coplanar stripline
0.9486063611,relational data base
0.9486052272,dot plot
0.9486048744,dynamic bayesian networks
0.9486041724,weighted nuclear norm minimization
0.9486031884999999,qwerty keyboards
0.9486025868000001,melalui jaringan
0.9486017434,thesaurus construction
0.9486008795,revisi desain
0.9485982979,transcription factors
0.9485980736,sultan agung
0.9485975826,chinese efl learners
0.9485973471,google's mapreduce
0.9485973225,red storm
0.9485960261,human operator
0.9485956935,model view viewmodel
0.9485944884999999,cubed sphere
0.9485941216,exponential linear unit
0.9485940453,timber harvesting
0.9485933117,иностранных студентов
0.9485923854,pada remaja
0.9485923762,dirty page
0.9485923485,raster scanning
0.9485921722,maximum margin clustering
0.948592165,virtualized network functions
0.9485919987,open loop
0.94859102,fred brooks
0.9485902654,associative algebras
0.948590102,la maison
0.9485895339,street canyons
0.948589522,surgical site infection
0.9485886518000001,azriel rosenfeld
0.9485853301999999,social networking service
0.9485852008,human factors engineering
0.9485825753,pid tuning
0.9485813465999999,mobile computing
0.9485809022,ligand docking
0.9485797988,saudi universities
0.9485797851000001,blast furnace slag
0.9485792593000001,semantic representation
0.9485760898000001,gaussian mixture modeling
0.9485744573999999,prisoner’s dilemma game
0.9485720720999999,renyi's entropy
0.9485679998000001,private automatic branch exchange
0.948564455,biosphere reserve
0.9485637701999999,teaching reform
0.9485635473,tesla p100
0.9485602014,sylvester equation
0.948560042,flash actionscript
0.9485581516,primary auditory cortex
0.9485580705,repurchase intentions
0.9485576787000001,national standard
0.9485563788,reciprocating compressors
0.9485563639,merkle damgård
0.9485551052,intermittently connected
0.9485540972,light pen
0.9485540592,gas insulated substation
0.9485492896,nondeterministic polynomial
0.9485489757,special effects
0.9485477837999999,tree trunks
0.9485469741,t2w mri
0.9485467696,echelle spectrograph
0.9485464809999999,emotional expressions
0.9485456812999999,drazin inverse
0.9485413437000001,led lighting
0.9485408952,pgsd fkip
0.9485397423999999,deterministic replay
0.9485394428,social media posts
0.9485350564,xpower analyzer
0.9485347047,phylogenetic reconstruction
0.9485337831999999,scimago journal
0.9485331440000001,toy car
0.9485314456,media streaming
0.948531279,backing store
0.9485312226,remote sensing imagery
0.9485290058,ipmsm drive
0.9485266887,linear congruential generators
0.9485262756,lossless coding
0.9485244231000001,speaker localization
0.9485239755,emporia state university
0.9485220106000001,shunt active filters
0.9485200463,distinguished lecturer
0.9485192567,penjualan produk
0.9485189048,quadriceps muscle
0.9485171273999999,h1n1 pandemic
0.9485167469,laser powder bed fusion
0.948514414,community health
0.9485142233,der anwender
0.9485134072,linear discriminant
0.9485130434000001,hmac nmac
0.948512641,методов и
0.9485125264000001,implantable cardioverter defibrillators
0.9485116393,bilgisayar destekli
0.9485115432,cellular phones
0.9485115193000001,tree search
0.948510802,recursive enumerability
0.9485107583,pubmed medline
0.9485101467,shorting pins
0.9485070619,severely handicapped
0.9485062812,ubiquitous environment
0.9485028281,fault recorder
0.9485018216,nonlinearity compensation
0.9485011931,semistructured data
0.9485010418,fall prevention
0.9485004835999999,frying pan
0.9484994046999999,hu invariant moments
0.9484993415999999,newton cotes
0.9484990146,massively multiplayer online
0.9484973248,max dicut
0.9484960593,мышления студентов
0.9484959055,particle swarm optimizers
0.9484958690999999,bug fixing
0.9484930569,service dominant logic
0.9484923437,ultrasonic nde
0.9484920709,minimum energy
0.9484917825,qc ldpc codes
0.9484911414,moving peaks benchmark
0.9484899137999999,insect flight
0.9484865021,lindenbaum algebra
0.9484860989,pox controller
0.9484850587,virtual tour
0.9484823724,endothelial cells
0.9484819464,pdf file
0.9484815753,forklift trucks
0.9484792473999999,depth image based rendering
0.9484784962,kent ridge
0.9484761656,влияние на
0.9484728192,electrostatic precipitator
0.9484726565,ldgm codes
0.9484724054000001,за допомогою
0.9484720306000001,muon trigger
0.9484710301,information sharing
0.9484697357999999,affinity maturation
0.9484678822,entanglement distillation
0.9484678755,microfinance institutions
0.9484643046,dental arch
0.9484642339,paranal observatory
0.9484640352,digital assistants
0.9484621525,medical specialties
0.9484614894,ein programm
0.9484613834000001,chess endgames
0.9484607409999999,human genome
0.9484601034000001,handover latency
0.9484597236,attribute oriented induction
